1746577136277,46,obstacle,[87 car],[395.7500 236.3750 -3.1270]
1746577136277,46,obstacle,[90 person],[405.5000 233.6250 -3.0586]
1746577136277,46,obstacle,[91 person],[402.7500 218.8750 -6.9414]
1746577136277,46,obstacle,[93 person],[406.0000 233.7500 -3.0527]
1746577136277,46,obstacle,[94 person],[417.0000 163.0000 -23.7031]
1746577136723,47,obstacle,[87 car],[395.5000 236.3750 -2.9941]
1746577136724,47,obstacle,[93 person],[406.0000 233.7500 -3.0527]
1746577136724,47,obstacle,[94 person],[417.0000 163.0000 -23.7031]
1746577136724,47,obstacle,[96 person],[402.5000 224.5000 -5.2695]
1746577136724,47,obstacle,[97 person],[406.0000 235.1250 -2.6836]
1746577137357,48,obstacle,[87 car],[394.7500 233.7500 -3.9434]
1746577137357,48,obstacle,[96 person],[419.0000 163.5000 -23.6406]
1746577137357,48,obstacle,[97 person],[406.2500 234.8750 -2.7969]
1746577137357,48,obstacle,[99 person],[402.5000 240.5000 -0.9229]
1746577137357,48,obstacle,[100 person],[402.5000 227.0000 -4.6328]
1746577137723,49,obstacle,[87 car],[394.0000 229.7500 -5.2227]
1746577137723,49,obstacle,[99 person],[406.5000 235.8750 -2.5840]
1746577137723,49,obstacle,[100 person],[402.5000 227.0000 -4.6328]
1746577137723,49,obstacle,[101 car],[393.7500 233.8750 -3.9844]
1746577137723,49,obstacle,[102 person],[424.2500 169.5000 -22.4844]
1746577137723,49,obstacle,[103 person],[407.7500 236.3750 -2.5996]
1746577138103,50,obstacle,[101 car],[394.2500 236.3750 -2.9473]
1746577138103,50,obstacle,[102 person],[424.2500 169.5000 -22.4844]
1746577138103,50,obstacle,[103 person],[407.7500 236.3750 -2.5996]
1746577138103,50,obstacle,[104 car],[392.5000 234.1250 -3.8418]
1746577138103,50,obstacle,[105 person],[429.7500 169.6250 -23.2344]
1746577138411,51,obstacle,[104 car],[392.5000 234.0000 -3.8613]
1746577138411,51,obstacle,[105 person],[429.7500 169.6250 -23.2344]
1746577138411,51,obstacle,[106 car],[391.0000 234.3750 -3.7461]
1746577138411,51,obstacle,[107 person],[405.7500 231.5000 -3.7773]
1746577138896,52,obstacle,[106 car],[391.0000 234.3750 -3.7461]
1746577138896,52,obstacle,[107 person],[405.0000 232.5000 -3.4180]
1746577138896,52,obstacle,[108 car],[390.0000 235.6250 -3.2363]
1746577138896,52,obstacle,[109 person],[406.5000 235.8750 -2.6621]
1746577139452,53,obstacle,[108 car],[390.2500 235.7500 -3.2031]
1746577139452,53,obstacle,[109 person],[406.5000 235.8750 -2.6621]
1746577139453,53,obstacle,[110 car],[388.7500 236.2500 -3.0391]
1746577140021,54,obstacle,[110 car],[388.7500 236.3750 -3.0039]
1746577140022,54,obstacle,[111 car],[387.2500 237.1250 -2.7773]
1746577140507,55,obstacle,[111 car],[387.2500 237.1250 -2.7812]
1746577140507,55,obstacle,[112 car],[386.5000 237.7500 -2.5664]
1746577141119,56,obstacle,[112 car],[384.7500 236.1250 -3.0762]
